COMID,terminal_COMID
11065073,15183793
11056429,15183793
11056829,15183793
25957183,15183793
11064013,15183793
11065495,15183793
11065509,15183793
25957201,15183793
25957203,15183793
11065347,15183793
11065349,15183793
11065283,15183793
11065285,15183793
11065287,15183793
11056807,15183793
11056809,15183793
11056857,15183793
11056859,15183793
11097491,15183793
11056811,15183793
11056815,15183793
11056817,15183793
11056819,15183793
11056825,15183793
11056827,15183793
11056861,15183793
11056863,15183793
11097495,15183793
11065351,15183793
11065353,15183793
11065355,15183793
11065357,15183793
11065359,15183793
11065361,15183793
11065363,15183793
11065367,15183793
11065369,15183793
11065371,15183793
11065373,15183793
11065385,15183793
11065387,15183793
11065391,15183793
11065393,15183793
11065397,15183793
11065399,15183793
11065401,15183793
11065403,15183793
11065405,15183793
11065407,15183793
11065411,15183793
11065487,15183793
11065489,15183793
11097479,15183793
11061081,15183793
11061083,15183793
11061085,15183793
11061101,15183793
11065293,15183793
11065297,15183793
938090358,15183793
938090359,15183793
11065303,15183793
11065305,15183793
11065309,15183793
11065311,15183793
11065315,15183793
11065317,15183793
11065319,15183793
11065321,15183793
11065323,15183793
11065325,15183793
11065329,15183793
11065331,15183793
11065335,15183793
11065337,15183793
25957193,15183793
25957195,15183793
25957197,15183793
11064121,15183793
11065439,15183793
11065499,15183793
11064179,15183793
938090278,15183793
938090279,15183793
938090280,15183793
938090281,15183793
938090310,15183793
938090308,15183793
938090356,15183793
15183793,15183793
15180947,15183681
15180971,15183681
15180789,15183681
15180871,15183681
15180881,15183681
15182325,15183681
15180841,15183681
15180909,15183681
15182329,15183681
15180913,15183681
15182331,15183681
15182339,15183681
15180877,15183681
15180915,15183681
15181033,15183681
15182415,15183681
15181013,15183681
15181009,15183681
15181027,15183681
15182401,15183681
15182407,15183681
15182393,15183681
15181389,15183681
15181375,15183681
15181403,15183681
15183509,15183681
15183491,15183681
15181401,15183681
15183505,15183681
15183523,15183681
15183529,15183681
15183707,15183681
15183537,15183681
15181373,15183681
15181307,15183681
15182483,15183681
15182479,15183681
15181367,15183681
15181317,15183681
15182391,15183681
15182341,15183681
15182337,15183681
15182409,15183681
15182433,15183681
15183679,15183681
15183521,15183681
15180969,15183681
15180999,15183681
15181319,15183681
15182481,15183681
15183681,15183681
15180857,15183681
15183677,15183681
15181405,15183681
15181379,15183681
15183533,15183681
25832152,15183681
15180991,15183681
15180941,15183681
25832158,15183681
15182413,15183681
25832168,15183681
15182477,15183681
25832180,15183681
15183517,15183681
15183683,15183681
15183681,15183681
15183551,15183551
15183757,15183551
15183759,15183551
15183551,15183551
15183569,15183569
15183787,15183569
15183569,15183569
15181837,15182421
15181055,15182421
15181125,15182421
15181073,15182421
15181001,15182421
15181061,15182421
15181099,15182421
15181141,15182421
15182463,15182421
15181165,15182421
15182513,15182421
15181101,15182421
15182511,15182421
15180981,15182421
15182367,15182421
15180987,15182421
15182389,15182421
15181849,15182421
15182429,15182421
15181075,15182421
15182509,15182421
15181853,15182421
938080233,15182421
15182381,15182421
15180953,15182421
15182365,15182421
15180907,15182421
15182375,15182421
15180951,15182421
15180823,15182421
15180899,15182421
15180831,15182421
15182349,15182421
15180901,15182421
15180829,15182421
15180847,15182421
15180869,15182421
15180801,15182421
15180719,15182421
15180783,15182421
15180805,15182421
15180737,15182421
15180733,15182421
15181823,15182421
15180631,15182421
15180491,15182421
15180279,15182421
15180265,15182421
15181817,15182421
15180421,15182421
15180417,15182421
15180419,15182421
15180423,15182421
15180485,15182421
15180383,15182421
15180327,15182421
15180317,15182421
15180325,15182421
15180471,15182421
15180849,15182421
15180815,15182421
15180893,15182421
15180895,15182421
15182187,15182421
15180067,15182421
15182157,15182421
15179963,15182421
15182221,15182421
15180617,15182421
15180529,15182421
15182211,15182421
15180431,15182421
15182203,15182421
15180115,15182421
15182189,15182421
15180041,15182421
15180107,15182421
15179989,15182421
15180005,15182421
15180151,15182421
15180191,15182421
15180091,15182421
15180069,15182421
15180117,15182421
15180061,15182421
15180071,15182421
15180203,15182421
15180223,15182421
15180205,15182421
15179965,15182421
15182161,15182421
15182133,15182421
15180247,15182421
15182201,15182421
15180195,15182421
15180293,15182421
15180359,15182421
15182215,15182421
15180335,15182421
15180249,15182421
15180463,15182421
15180261,15182421
15181815,15182421
15180271,15182421
15180269,15182421
15180303,15182421
15180633,15182421
15182241,15182421
15182239,15182421
15180923,15182421
15180837,15182421
15182291,15182421
15180813,15182421
15180865,15182421
15180859,15182421
15180807,15182421
15180843,15182421
15180861,15182421
15182113,15182421
15180087,15182421
15182105,15182421
15179987,15182421
15182111,15182421
15179959,15182421
15182591,15182421
15182107,15182421
15182129,15182421
15182131,15182421
15182109,15182421
15182255,15182421
15182369,15182421
15182379,15182421
15182385,15182421
15182377,15182421
15182397,15182421
15182383,15182421
15182427,15182421
938080241,15182421
938080242,15182421
15182199,15182421
15182197,15182421
15180185,15182421
15180149,15182421
15180411,15182421
15182219,15182421
15181829,15182421
15180775,15182421
15180811,15182421
15180897,15182421
15180821,15182421
15180867,15182421
15180755,15182421
15180917,15182421
15180959,15182421
15180779,15182421
15180797,15182421
15181841,15182421
15182387,15182421
15180533,15182421
15182237,15182421
15182217,15182421
15182209,15182421
15180143,15182421
15180097,15182421
15182135,15182421
15180835,15182421
15182261,15182421
15182277,15182421
15182301,15182421
15182303,15182421
15182345,15182421
15182347,15182421
15182355,15182421
15182359,15182421
15182361,15182421
15182363,15182421
15182371,15182421
15182373,15182421
15182421,15182421
938080234,15182421
15155118,15182421
15154544,15182421
15154556,15182421
15182421,15182421
15154214,15154214
15154262,15154214
15155158,15154214
15154260,15154214
15155112,15154214
15154304,15154214
15155160,15154214
15154314,15154214
15154312,15154214
15154310,15154214
15155094,15154214
15154332,15154214
15155096,15154214
25386823,15154214
25386829,15154214
25386831,15154214
25386837,15154214
25386839,15154214
15154214,15154214
15155150,15155150
15154614,15155150
15155140,15155150
15155154,15155150
15154586,15155150
15155146,15155150
15154602,15155150
15154600,15155150
15160212,15155150
15155136,15155150
15155132,15155150
15155130,15155150
15155128,15155150
15155126,15155150
15155150,15155150
15154572,15154604
15154584,15154604
15154606,15154604
15154566,15154604
15155164,15154604
15154574,15154604
15154604,15154604
15154604,15154604
15154626,15154626
15154626,15154626
15154616,15155144
15154610,15155144
15155144,15155144
15154594,15155144
15155168,15155144
15155142,15155144
15154618,15155144
15155156,15155144
15155144,15155144
15154382,15155090
15154232,15155090
15155092,15155090
15155090,15155090
15155104,15155090
15155090,15155090
15155124,15160228
15154562,15160228
15155166,15160228
15160228,15160228
15160228,15160228
21905749,21905749
21905733,21905749
21906497,21905749
21905679,21905749
21906413,21905749
21905613,21905749
21905225,21905749
21906411,21905749
21905289,21905749
21905763,21905749
21906415,21905749
21905681,21905749
21906553,21905749
21906551,21905749
21905615,21905749
25335131,21905749
25335135,21905749
25335139,21905749
21905749,21905749
21901655,21901655
21901655,21901655
21901823,21901823
21901823,21901823
21905921,21905921
21905921,21905921
21905919,21905919
21905919,21905919
21905903,21905903
21906419,21905903
21905903,21905903
21905881,21905881
21905883,21905881
21906355,21905881
21905881,21905881
21901495,21901495
21901495,21901495
21901513,21901513
21901513,21901513
21901647,21901647
21901647,21901647
21901681,21901681
21901681,21901681
21901709,21901709
21901709,21901709
21901717,21901717
21901717,21901717
21901751,21901751
21901751,21901751
21901787,21901787
21901805,21901787
21901813,21901787
21901793,21901787
21901795,21901787
21901809,21901787
21902821,21901787
21901811,21901787
21902823,21901787
21901799,21901787
21901801,21901787
21901817,21901787
21901787,21901787
21901853,21901853
21901853,21901853
21902943,21902947
21902947,21902947
21902945,21902947
21901851,21902947
21902947,21902947
21901847,21901847
21903361,21901847
21901847,21901847
21901839,21901839
21903363,21901839
21901839,21901839
21902815,21901829
21902939,21901829
21901821,21901829
21901777,21901829
21901779,21901829
21901829,21901829
21901829,21901829
21901983,21901983
21901977,21901983
21901983,21901983
21901949,21901949
21901949,21901949
21901927,21901927
21901927,21901927
21901869,21901869
21903367,21901869
21901869,21901869
21901991,21901875
21902021,21901875
21901979,21901875
21901995,21901875
21901875,21901875
21901961,21901875
21901973,21901875
21901959,21901875
21903057,21901875
21903063,21901875
21901953,21901875
21903109,21901875
21902019,21901875
21903125,21901875
21901955,21901875
21901941,21901875
21903033,21901875
21901931,21901875
21901911,21901875
21903003,21901875
21901939,21901875
21901945,21901875
21903065,21901875
21901975,21901875
21901989,21901875
21901923,21901875
21903013,21901875
21901889,21901875
21901897,21901875
21901907,21901875
21901899,21901875
21901893,21901875
21902997,21901875
21903371,21901875
21902999,21901875
21901885,21901875
21901865,21901875
21901879,21901875
21902991,21901875
21903365,21901875
21902971,21901875
21901943,21901875
21903381,21901875
21901997,21901875
21902001,21901875
21902029,21901875
21902027,21901875
21902067,21901875
21902083,21901875
21902085,21901875
21903395,21901875
21902005,21901875
21902047,21901875
21902035,21901875
21903153,21901875
21903151,21901875
21903391,21901875
21902037,21901875
21902025,21901875
21902041,21901875
21902039,21901875
21903145,21901875
21903139,21901875
21902119,21901875
21902063,21901875
21903167,21901875
21902023,21901875
21903387,21901875
21902057,21901875
21903175,21901875
21902115,21901875
21902111,21901875
21903183,21901875
21902099,21901875
21903399,21901875
21902107,21901875
21902129,21901875
21903215,21901875
21902147,21901875
21902225,21901875
21903429,21901875
21902109,21901875
21903401,21901875
21902163,21901875
21902285,21901875
21902303,21901875
21902283,21901875
21903433,21901875
21902233,21901875
21902231,21901875
21903285,21901875
21903279,21901875
21902079,21901875
21901971,21901875
21903077,21901875
21901921,21901875
21901913,21901875
21903019,21901875
21903373,21901875
21903021,21901875
21901933,21901875
21902297,21901875
21902257,21901875
21903091,21901875
21903093,21901875
21903099,21901875
21903101,21901875
21902979,21901875
21903025,21901875
21903027,21901875
21903041,21901875
21903043,21901875
21903049,21901875
21903073,21901875
21903075,21901875
21903081,21901875
21903087,21901875
21903089,21901875
21903059,21901875
21903061,21901875
21903071,21901875
21903161,21901875
21903163,21901875
21903169,21901875
21903143,21901875
21903149,21901875
21903155,21901875
21903203,21901875
21903205,21901875
21903249,21901875
21903251,21901875
21903257,21901875
21903265,21901875
21903287,21901875
21903289,21901875
21903291,21901875
21903303,21901875
21901875,21901875
21901863,21903639
21903639,21903639
21901887,21903639
21902045,21903639
21902055,21903639
21903173,21903639
21902089,21903639
21903197,21903639
21902117,21903639
21903227,21903639
21902137,21903639
21902003,21903639
21903385,21903639
21902973,21903639
21902977,21903639
21903001,21903639
21903107,21903639
21903111,21903639
21903141,21903639
21903147,21903639
167578482,21903639
167578481,21903639
21903639,21903639
21902171,21901859
21902161,21901859
21903261,21901859
21903255,21901859
21903263,21901859
21902217,21901859
21902185,21901859
21903275,21901859
21903423,21901859
21902209,21901859
21901859,21901859
21901867,21901859
21902051,21901859
21902093,21901859
21903403,21901859
21901925,21901859
21903379,21901859
21902049,21901859
21903165,21901859
21902065,21901859
21902123,21901859
21902113,21901859
21901935,21901859
21901951,21901859
21903123,21901859
21902007,21901859
21902053,21901859
21902121,21901859
21902071,21901859
21903239,21901859
21902145,21901859
21903247,21901859
21902155,21901859
21903417,21901859
21902069,21901859
21903397,21901859
21902105,21901859
21903407,21901859
21903213,21901859
21903235,21901859
21902987,21901859
21903023,21901859
21903031,21901859
21903035,21901859
21903039,21901859
21903103,21901859
21901859,21901859
21901909,21901891
21901915,21901891
21901905,21901891
21903029,21901891
21903375,21901891
21901919,21901891
21903377,21901891
21901891,21901891
21901891,21901891
21901969,21901881
21901967,21901881
21903085,21901881
21903083,21901881
21901965,21901881
21902031,21901881
21903389,21901881
21901881,21901881
21901881,21901881
21905923,21905923
21905923,21905923
21907501,21907503
21907621,21907503
21907503,21907503
21907503,21907503
21902423,21902423
21903359,21902423
21902403,21902423
21902411,21902423
21902425,21902423
21902413,21902423
21902423,21902423
21902103,21902103
21902103,21902103
21902159,21902159
21903245,21902159
21902215,21902159
21902227,21902159
21902259,21902159
21902331,21902159
21902287,21902159
21902159,21902159
21898775,21902907
21898789,21902907
21904495,21902907
21904625,21902907
21904549,21902907
21904701,21902907
21904727,21902907
21904759,21902907
21904753,21902907
21904505,21902907
21904513,21902907
21901373,21902907
21901377,21902907
21902869,21902907
21901175,21902907
21901339,21902907
21901351,21902907
21901381,21902907
21901353,21902907
21901361,21902907
21901281,21902907
21901301,21902907
21901229,21902907
21901211,21902907
21901209,21902907
21901231,21902907
21901303,21902907
21901241,21902907
21901243,21902907
21901171,21902907
21904649,21902907
21902907,21902907
21902903,21902907
21902877,21902907
21902871,21902907
21902867,21902907
21904775,21902907
21904509,21902907
21904497,21902907
21904621,21902907
21904641,21902907
21904699,21902907
21904865,21902907
21904811,21902907
21904729,21902907
21904739,21902907
21904773,21902907
21904485,21902907
21904487,21902907
21904507,21902907
21904515,21902907
21904591,21902907
21904619,21902907
21906535,21902907
21912241,21902907
21904493,21902907
21898791,21902907
21904593,21902907
21904527,21902907
21904517,21902907
21904587,21902907
21904725,21902907
938080321,21902907
21904481,21902907
21902907,21902907
21902733,21902919
21902909,21902919
21902899,21902919
21901335,21902919
21901493,21902919
21902901,21902919
21901451,21902919
21902893,21902919
21901427,21902919
21902889,21902919
21901409,21902919
21901423,21902919
21901383,21902919
21901403,21902919
21902875,21902919
21901277,21902919
21901349,21902919
21902865,21902919
21901269,21902919
21901285,21902919
21901267,21902919
21901085,21902919
21901111,21902919
21901055,21902919
21901155,21902919
21902713,21902919
21901057,21902919
21901477,21902919
21902895,21902919
21902897,21902919
21901485,21902919
21901501,21902919
21902747,21902919
21901503,21902919
21901553,21902919
21901551,21902919
21902923,21902919
21901543,21902919
21901465,21902919
21901439,21902919
21902757,21902919
21901475,21902919
21902885,21902919
21901455,21902919
21902925,21902919
21902919,21902919
21902891,21902919
21902881,21902919
21902723,21902919
21902863,21902919
21901341,21902919
21901483,21902919
21902887,21902919
21902883,21902919
21901529,21902919
21903641,21902919
21903645,21902919
21902919,21902919
21903349,21903353
21903323,21903353
21902371,21903353
21903351,21903353
21903355,21903353
21902385,21903353
21902387,21903353
21902375,21903353
21903357,21903353
21902367,21903353
21902343,21903353
21903325,21903353
21903439,21903353
21903411,21903353
21902223,21903353
21903221,21903353
21902091,21903353
21902221,21903353
21903419,21903353
21903353,21903353
21902165,21903353
21903311,21903353
21902835,21903353
21903307,21903353
21903353,21903353
21905917,21906623
21905913,21906623
21906399,21906623
21905915,21906623
21906403,21906623
21906409,21906623
21906407,21906623
21906623,21906623
21906405,21906623
21906623,21906623
21898745,21906573
21898747,21906573
21898735,21906573
21899215,21906573
21899209,21906573
21906165,21906573
21899211,21906573
21906167,21906573
21898691,21906573
21898661,21906573
21898635,21906573
21898615,21906573
21898583,21906573
21898611,21906573
21898585,21906573
21898577,21906573
21897329,21906573
21898015,21906573
21898009,21906573
21897315,21906573
21897317,21906573
21897301,21906573
21897295,21906573
21898695,21906573
21898693,21906573
21897527,21906573
21904571,21906573
21906175,21906573
21904551,21906573
21904579,21906573
21904633,21906573
21898581,21906573
21898575,21906573
21898573,21906573
21898567,21906573
21899195,21906573
21897319,21906573
21906069,21906573
21906281,21906573
21906265,21906573
21906271,21906573
21906285,21906573
21906287,21906573
21906269,21906573
21906043,21906573
21906021,21906573
21897485,21906573
21897399,21906573
21897517,21906573
21897501,21906573
21897495,21906573
21897491,21906573
21897569,21906573
21897551,21906573
21897531,21906573
21897525,21906573
21897539,21906573
21897609,21906573
21897593,21906573
21897621,21906573
21897635,21906573
21897705,21906573
21897693,21906573
21897711,21906573
21898725,21906573
21897741,21906573
21897709,21906573
21897723,21906573
21897691,21906573
21897679,21906573
21897687,21906573
21897655,21906573
21898705,21906573
21904615,21906573
21904617,21906573
21904453,21906573
21905003,21906573
21905811,21906573
21905807,21906573
21906491,21906573
21906025,21906573
21906489,21906573
21905069,21906573
21906027,21906573
21904995,21906573
21906495,21906573
21905193,21906573
21906261,21906573
21905103,21906573
21906253,21906573
21905033,21906573
21906249,21906573
21905049,21906573
21905105,21906573
21905065,21906573
21905085,21906573
21904837,21906573
21904841,21906573
21904839,21906573
21906209,21906573
21906207,21906573
21906199,21906573
21906197,21906573
21904807,21906573
21904665,21906573
21906531,21906573
21904647,21906573
21906525,21906573
21904663,21906573
21906185,21906573
21904545,21906573
21904525,21906573
21904473,21906573
21904471,21906573
21906521,21906573
21904451,21906573
21898795,21906573
21898757,21906573
21898749,21906573
21898723,21906573
21898713,21906573
21898739,21906573
21898727,21906573
21904503,21906573
21904475,21906573
21898711,21906573
21898697,21906573
21898675,21906573
21898703,21906573
21898701,21906573
21898667,21906573
21898751,21906573
21898759,21906573
21898719,21906573
21898709,21906573
21904469,21906573
21904567,21906573
21898793,21906573
21906163,21906573
21898767,21906573
21899213,21906573
21899203,21906573
21898699,21906573
21898681,21906573
21897479,21906573
21897475,21906573
21897451,21906573
21897445,21906573
21897435,21906573
21897413,21906573
21897423,21906573
21897447,21906573
21898619,21906573
21898617,21906573
21898601,21906573
21897429,21906573
21898607,21906573
21897427,21906573
21898629,21906573
21897467,21906573
21897455,21906573
21897441,21906573
21898609,21906573
21898621,21906573
21897395,21906573
21898593,21906573
21897401,21906573
21898597,21906573
21897419,21906573
21898105,21906573
21897363,21906573
21897367,21906573
21898097,21906573
21898095,21906573
21898113,21906573
21897371,21906573
21897369,21906573
21898089,21906573
21898115,21906573
21897359,21906573
21897341,21906573
21898023,21906573
21898021,21906573
21897335,21906573
21898025,21906573
21897333,21906573
21898039,21906573
21897425,21906573
21897459,21906573
21897463,21906573
21898061,21906573
21897465,21906573
21897473,21906573
21897379,21906573
21898035,21906573
21898037,21906573
21898041,21906573
21898059,21906573
21897417,21906573
21897433,21906573
21898093,21906573
21912729,21906573
21898099,21906573
21898029,21906573
21897381,21906573
21897387,21906573
21897361,21906573
21897351,21906573
21897327,21906573
21897325,21906573
21897339,21906573
21897287,21906573
21897303,21906573
21897307,21906573
21897297,21906573
21897331,21906573
21898569,21906573
21899193,21906573
21899217,21906573
21898565,21906573
21899197,21906573
21898613,21906573
21898641,21906573
21898637,21906573
21898603,21906573
21898591,21906573
21898589,21906573
21899199,21906573
21898559,21906573
21898595,21906573
21898587,21906573
21899201,21906573
21898571,21906573
21898605,21906573
21898599,21906573
21898643,21906573
21898623,21906573
21898645,21906573
21898633,21906573
21904449,21906573
21906169,21906573
21904447,21906573
21904529,21906573
21912215,21906573
21904627,21906573
21906177,21906573
21906179,21906573
21904731,21906573
21904825,21906573
21906215,21906573
21904745,21906573
21904801,21906573
21904777,21906573
21906011,21906573
21906219,21906573
21904893,21906573
21906225,21906573
21904891,21906573
21906063,21906573
21906277,21906573
21905773,21906573
21905799,21906573
21906627,21906573
21906323,21906573
21897555,21906573
21897563,21906573
21897573,21906573
21897505,21906573
21897489,21906573
21897597,21906573
21897617,21906573
21897701,21906573
21897733,21906573
21897745,21906573
21897755,21906573
21897721,21906573
21897731,21906573
21897697,21906573
21897707,21906573
21897681,21906573
21897689,21906573
21897355,21906573
21898019,21906573
21897323,21906573
21897373,21906573
21897357,21906573
21897345,21906573
21897347,21906573
21897349,21906573
21898027,21906573
21897375,21906573
21898033,21906573
21897747,21906573
21898091,21906573
21897547,21906573
21897683,21906573
21897675,21906573
21897717,21906573
21897713,21906573
21897703,21906573
21904609,21906573
21904635,21906573
21905007,21906573
21906275,21906573
21906289,21906573
21912723,21906573
21906299,21906573
21906589,21906573
21906591,21906573
21906607,21906573
21906239,21906573
21906247,21906573
21906243,21906573
21906259,21906573
21906263,21906573
21906251,21906573
21906593,21906573
21906635,21906573
21906605,21906573
21906325,21906573
21906609,21906573
21906327,21906573
21906573,21906573
21906597,21906573
21906595,21906573
21906633,21906573
21912727,21906573
21906171,21906573
21905027,21906573
21906045,21906573
21912299,21906573
21897481,21906573
21898639,21906573
21897487,21906573
21897509,21906573
21897497,21906573
21897499,21906573
21897507,21906573
21897515,21906573
21897535,21906573
21897541,21906573
21897575,21906573
21898689,21906573
21898715,21906573
21897715,21906573
21898721,21906573
21904455,21906573
21904459,21906573
21904465,21906573
21906189,21906573
21906195,21906573
21906203,21906573
21906191,21906573
21904713,21906573
21904789,21906573
21906201,21906573
21904785,21906573
21906205,21906573
21906213,21906573
21906519,21906573
21906221,21906573
21906233,21906573
21904975,21906573
21906015,21906573
21905029,21906573
21905805,21906573
21905815,21906573
21905813,21906573
21906255,21906573
21898707,21906573
21904715,21906573
21912703,21906573
21898777,21906573
21898753,21906573
21898797,21906573
21904457,21906573
21906237,21906573
21906227,21906573
21906217,21906573
21906181,21906573
21906183,21906573
21906173,21906573
21897343,21906573
21898649,21906573
21899221,21906573
21898561,21906573
21897567,21906573
21897519,21906573
21897503,21906573
21897545,21906573
21897785,21906573
21900415,21906573
21897695,21906573
21897673,21906573
21897549,21906573
21898679,21906573
21898647,21906573
21897579,21906573
21898685,21906573
21897719,21906573
21898741,21906573
21904489,21906573
21904491,21906573
21912279,21906573
21905809,21906573
21905817,21906573
21904941,21906573
21906223,21906573
21897353,21906573
21898049,21906573
21897293,21906573
21897279,21906573
21898563,21906573
21904523,21906573
21904749,21906573
21906187,21906573
21904733,21906573
21906537,21906573
21904783,21906573
21904969,21906573
21906235,21906573
21905821,21906573
25335143,21906573
167578484,21906573
25335147,21906573
21906001,21906573
21904533,21906573
21906493,21906573
21904599,21906573
21904603,21906573
21904539,21906573
21904535,21906573
21904541,21906573
21904557,21906573
21904537,21906573
21904671,21906573
21904511,21906573
21904673,21906573
21904601,21906573
21906573,21906573
21905911,21906393
21906389,21906393
21905909,21906393
21906387,21906393
21906385,21906393
21906393,21906393
21906393,21906393
21906365,21906371
21906363,21906371
21906375,21906371
21906371,21906371
21906361,21906371
21912673,21906371
21906371,21906371
21905901,21906347
21906381,21906347
21906383,21906347
21905905,21906347
21905887,21906347
21906379,21906347
21906417,21906347
21905907,21906347
21905891,21906347
21905889,21906347
21905895,21906347
21905893,21906347
21905899,21906347
21906377,21906347
21906575,21906347
21906359,21906347
21906577,21906347
21906347,21906347
21906349,21906347
21906353,21906347
21906357,21906347
21906367,21906347
21912719,21906347
21906347,21906347
21901469,21901469
21901469,21901469
21905831,25335155
21905829,25335155
21905833,25335155
21905837,25335155
21912711,25335155
21905855,25335155
21905851,25335155
21905869,25335155
21905845,25335155
21905839,25335155
21905827,25335155
25335155,25335155
25335155,25335155
21901985,21903007
21901947,21903007
21901937,21903007
21903053,21903007
21903055,21903007
21901963,21903007
21901987,21903007
21903007,21903007
21903037,21903007
21903045,21903007
21903051,21903007
21903007,21903007
21901981,21902995
21903383,21902995
21901877,21902995
21903369,21902995
21902993,21902995
21902995,21902995
21903011,21902995
21903017,21902995
21902995,21902995
21902427,21907615
21907505,21907615
21907507,21907615
21902419,21907615
21902415,21907615
21907611,21907615
21907613,21907615
21907615,21907615
21907615,21907615
21902151,25335151
21902183,25335151
21903415,25335151
21902157,25335151
21902181,25335151
21903233,25335151
21902131,25335151
21902133,25335151
21902101,25335151
21903185,25335151
21902097,25335151
21902095,25335151
21903177,25335151
21903179,25335151
21903189,25335151
21902125,25335151
21903405,25335151
21902127,25335151
21903225,25335151
21902143,25335151
21903409,25335151
21902011,25335151
21902015,25335151
21903159,25335151
21902833,25335151
21902193,25335151
21902205,25335151
21903413,25335151
21902207,25335151
21903283,25335151
21902253,25335151
21902315,25335151
21902263,25335151
21902311,25335151
21903319,25335151
21903293,25335151
21902323,25335151
21902329,25335151
21903329,25335151
21902327,25335151
21903331,25335151
21903435,25335151
21902255,25335151
21902239,25335151
21902237,25335151
21903427,25335151
21903267,25335151
21902229,25335151
21903421,25335151
21902197,25335151
21902179,25335151
21903241,25335151
21902187,25335151
21902219,25335151
21902195,25335151
21902169,25335151
21902173,25335151
21902191,25335151
21903425,25335151
21902273,25335151
21902275,25335151
21903301,25335151
21903313,25335151
21902247,25335151
21902325,25335151
21903327,25335151
21902333,25335151
21902319,25335151
21902307,25335151
21902293,25335151
21902357,25335151
21902363,25335151
21903337,25335151
21903339,25335151
21903347,25335151
21902351,25335151
21902335,25335151
21902337,25335151
21903437,25335151
21902321,25335151
21902353,25335151
21903441,25335151
21902201,25335151
21902279,25335151
21903431,25335151
21902199,25335151
21902167,25335151
21903209,25335151
21903187,25335151
21903223,25335151
21903115,25335151
21903295,25335151
21903229,25335151
21903231,25335151
21903243,25335151
21903193,25335151
21903195,25335151
21903207,25335151
21903271,25335151
21903273,25335151
21903277,25335151
21903253,25335151
21903259,25335151
21903309,25335151
21903315,25335151
21903317,25335151
21903333,25335151
21903335,25335151
21903341,25335151
21903345,25335151
21903117,25335151
21903119,25335151
21903127,25335151
21903129,25335151
21903131,25335151
21903135,25335151
21903137,25335151
21903069,25335151
21903079,25335151
21903095,25335151
21903133,25335151
21903217,25335151
25335151,25335151
25335151,25335151
15109499,15109499
15109499,15109499
21906621,15108627
21906129,15108627
21906565,15108627
21906567,15108627
21906341,15108627
21906625,15108627
21912611,15108627
21905663,15108627
21906131,15108627
21905729,15108627
21906301,15108627
21905715,15108627
21905689,15108627
15103547,15108627
15103523,15108627
15111835,15108627
15111961,15108627
15111837,15108627
15104161,15108627
15104239,15108627
15110427,15108627
15110431,15108627
15104511,15108627
15104983,15108627
15110709,15108627
15110531,15108627
15104479,15108627
15105021,15108627
15105085,15108627
15104979,15108627
15111845,15108627
15109131,15108627
15105051,15108627
15109159,15108627
15110499,15108627
15104595,15108627
15104461,15108627
15111543,15108627
15107929,15108627
15105135,15108627
15104769,15108627
15104513,15108627
15105053,15108627
15104647,15108627
15104413,15108627
15111947,15108627
15104549,15108627
15104693,15108627
15111949,15108627
15104729,15108627
15104821,15108627
15111951,15108627
15104271,15108627
15110879,15108627
15110855,15108627
15110821,15108627
15110717,15108627
15110719,15108627
15110781,15108627
15110721,15108627
938080274,15108627
938080275,15108627
15123343,15108627
15103573,15108627
15110317,15108627
15104547,15108627
15104649,15108627
15104657,15108627
15104491,15108627
15104497,15108627
15110553,15108627
15110551,15108627
15104855,15108627
21905793,15108627
15109147,15108627
25388446,15108627
15110425,15108627
15110433,15108627
15099659,15108627
15099743,15108627
15109023,15108627
15103327,15108627
15103911,15108627
15103973,15108627
15104145,15108627
15104267,15108627
15108627,15108627
15111357,15108627
15111327,15108627
15107741,15108627
15111313,15108627
15107687,15108627
15107539,15108627
15107307,15108627
15109439,15108627
15111181,15108627
15106773,15108627
15106567,15108627
15106495,15108627
15106297,15108627
15105795,15108627
15108507,15108627
15111353,15108627
15111329,15108627
15107783,15108627
15107837,15108627
15107813,15108627
15111647,15108627
15107789,15108627
15111127,15108627
15107237,15108627
15107115,15108627
15107725,15108627
15107727,15108627
15109465,15108627
15107505,15108627
15111623,15108627
15106959,15108627
15106937,15108627
15111593,15108627
15106355,15108627
15106393,15108627
15106379,15108627
15106381,15108627
15106713,15108627
15107061,15108627
15111067,15108627
15105437,15108627
15105741,15108627
15105743,15108627
15105925,15108627
15109321,15108627
15105927,15108627
15106031,15108627
15105845,15108627
15106299,15108627
15106263,15108627
15106261,15108627
15106517,15108627
15107137,15108627
15107555,15108627
15107511,15108627
15107375,15108627
15111615,15108627
15107309,15108627
15109433,15108627
15111735,15108627
15111141,15108627
938080167,15108627
938080168,15108627
15109297,15108627
15110989,15108627
15110823,15108627
15105285,15108627
15109285,15108627
15110789,15108627
15109161,15108627
15110723,15108627
15105351,15108627
15105339,15108627
15105341,15108627
15105335,15108627
15105411,15108627
15111733,15108627
15105279,15108627
15110825,15108627
15110903,15108627
15105587,15108627
15110919,15108627
15105751,15108627
15105565,15108627
15110965,15108627
15105443,15108627
15110963,15108627
15105541,15108627
15110983,15108627
15110959,15108627
15105583,15108627
15105713,15108627
15099763,15108627
15099761,15108627
15099893,15108627
15099901,15108627
15099847,15108627
15099751,15108627
938080250,15108627
15102757,15108627
15110079,15108627
15102241,15108627
